Date,DIS,WMT,WBA,VZ,UNH,TRV,PG,NKE,MSFT,MRK,MMM,MCD,JPM,KO,JNJ,INTC,IBM,HON,HD,GS,CSCO,CVX,CAT,BA,AAPL,AMGN,AXP
2018-04-09,0.0010142773,0.0004015565,0.00042836367999999996,0.00011244416000000001,0.0025541186,0.00026413798,0.00018899143,-0.0015941708999999999,0.0018043816,-0.00044107437000000005,0.00077611953,0.0009647608,0.0010526031,0.00044624507000000005,0.0004825592,0.0010854304,-0.00020529330000000002,0.00047636031999999997,0.0006518512999999999,0.00073450804,0.0007042438000000001,0.0012519955999999999,0.0011788309,0.0010710359,0.00012685359,8.21799e-06,0.00057534873
2018-04-10,0.0010142028,0.00043106080000000004,0.00040671230000000004,0.00014179945,0.0025344342,0.00039863586000000003,0.00024411827000000002,-0.0013843328,0.0016910135999999999,-0.00017899275,0.00077611953,0.0008278786999999999,0.0010760725,0.0005180239700000001,0.00048847497,0.0010863096000000001,-0.0001924038,0.00039212406,0.00063227117,0.0008213669,0.0008639842,0.0014823823999999999,0.0012308806,0.0009847134,6.2868e-05,0.00014817715,0.00059455633
2018-04-11,0.0010141581,0.00045283884000000006,0.00039094687000000003,0.0001616329,0.002372682,0.00048042834,0.00027620792,-0.0010959357000000002,0.0015059859,0.00022003055,0.00077611953,0.0007926076700000001,0.0010967851,0.0005404651,0.00049990416,0.0010966510000000001,-0.00016266108,0.00034946203,0.00062434375,0.0008585750999999999,0.0009200572999999999,0.0015581101000000002,0.0012685806,0.0009339005,0.00010628998,0.00021088123,0.0006042719000000001
2018-04-12,0.0010141432,0.00046886504,0.00038047135,0.00017611682,0.0021845251,0.00053179264,0.0002899766,-0.00085003674,0.0013362914000000002,0.0005316138,0.00077611953,0.0008234978,0.0011147111999999999,0.0005340650700000001,0.00050751865,0.001110509,-0.00012482703,0.00033596158,0.0006245374700000001,0.0008633882,0.0009148419,0.0015149266,0.0012982339,0.0009031743,0.00012874603000000002,0.00021810084999999998,0.000608325
2018-04-13,0.0010141134,0.0004811883,0.0003761351,0.00018848478999999998,0.0020193905,0.0005556643,0.00028721987999999997,-0.0006840825,0.0012303442,0.00063225627,0.00077611953,0.00087812543,0.0011362135,0.000509426,0.00050115585,0.0011268854,-8.742511e-05,0.0003475994,0.00063323975,0.0008560866,0.0008908063000000001,0.0014074743,0.0013228059,0.0008980185000000001,0.0001501888,0.0001930967,0.00060780346
2018-04-16,0.0010140985000000001,0.0004926994400000001,0.00037679076,0.00019785761999999998,0.0018983185000000001,0.0005605966,0.0002727881,-0.000578776,0.0011942536,0.0003979206,0.00077613443,0.00091819465,0.0011578053,0.00047452748,0.0005020648,0.0011461824,-5.9127808e-05,0.00037622452000000007,0.0006598979,0.0008433312,0.0008672029,0.0012762844999999999,0.0013462454000000002,0.0008997321,0.00017532706000000003,0.00015090406000000002,0.0006045102999999999
2018-04-17,0.0010140985000000001,0.0005014986000000001,0.0003799051,0.00020298362000000002,0.0018201917,0.00055125356,0.0002528578,-0.0005493164,0.0012041926,0.00015923381000000001,0.00077611953,0.00094784796,0.0011824071000000002,0.00043471902999999996,0.0004972368499999999,0.001169011,-4.4502318e-05,0.00041259824999999995,0.0006909668400000001,0.0008315295,0.0008511394,0.0011538565,0.0013806671,0.0009091496499999999,0.0002181977,0.00010526924999999999,0.0006066412000000001
2018-04-18,0.0010140687,0.00050684065,0.00038923322999999995,0.00020356476000000002,0.0017766654,0.0005300194,0.00023239851000000003,-0.00052781403,0.0012307316,-0.00012242794,0.00077613443,0.0009702742,0.0012105852,0.00039306282999999995,0.000491485,0.0011886358,-4.4755638e-05,0.00044852495,0.0007050782400000001,0.0008188784,0.0008331835000000001,0.0010472089,0.0014162511,0.00088852644,0.00025388597999999996,6.2681735e-05,0.0006113946400000001
2018-04-19,0.0010140687,0.00050984323,0.0004029572,0.00020097196,0.0017564148,0.0005021244,0.00021601467999999996,-0.0004936456700000001,0.001257062,-0.00029996037,0.00077613443,0.000989452,0.0012405514999999998,0.00035843253,0.00048480928,0.0012053996,-5.677342400000001e-05,0.0004786849,0.0007180422500000001,0.0008033514,0.0008099973,0.0009571016,0.0014449954,0.0008639394999999999,0.00029535592000000003,2.9787421e-05,0.00062175095
2018-04-20,0.0010140687,0.0005097762,0.00041611492999999995,0.00019706786,0.0017517656,0.0004722923,0.00020452589,-0.0005072504,0.0013044626,-0.0007222295,0.00077613443,0.0010082722,0.0012692064,0.00033001602,0.00048552454000000005,0.0012223572,-7.415563e-05,0.00050358474,0.0007199942999999999,0.00078710914,0.0007884055400000001,0.00089497864,0.001465559,0.0008354038,0.00036242604,1.8849969e-06,0.0006368458
2018-04-23,0.0010140687,0.0005035326,0.0004284382,0.00019012392,0.0017596185,0.00044605135999999996,0.00019671768,-0.0005416721,0.0013814120999999999,-0.0009252428999999999,0.0007761419,0.0010229945,0.0012906343,0.00030156970000000003,0.00048148632000000007,0.0012487769,-9.236485e-05,0.00050775707,0.00067567825,0.0007701218,0.0007585733999999999,0.0008242726299999999,0.0014698654,0.00081400573,0.00044602155999999994,-2.2932887e-05,0.0006477535
2018-04-24,0.0010140687,0.00049187243,0.00044070184,0.00017926097,0.0017615706,0.00042483209999999997,0.00019206852,-0.00056777894,0.0014423728,-0.0006993711,0.0007761419,0.0010311007,0.0012972206,0.00027731806,0.00047670305,0.0012834072,-0.00010889023499999999,0.0004918128,0.00064460933,0.000757128,0.0007234514,0.00075545907,0.0014545918,0.0007966459,0.0005384832599999999,-4.2192638e-05,0.0006542057
2018-04-25,0.0010140687,0.00047827512,0.00045336783,0.00016650558000000002,0.0017524361999999999,0.00041162968,0.00019115955000000002,-0.00057047606,0.0014622807999999999,-0.00044029949999999996,0.0007761419,0.0010298938,0.001291588,0.0002555549,0.00047379732000000005,0.0013241023,-0.00012353808,0.0004697144,0.0006365925,0.0007531196000000001,0.0006993562,0.0006913096000000001,0.0014255792,0.00078354776,0.00059714913,-5.502999e-05,0.00065763295
2018-04-26,0.0010140687,0.0004656985400000001,0.00046582519999999997,0.00015293062,0.0017363876,0.00040967762,0.00019264966,-0.0005636364,0.0014544278,-0.0003605783,0.0007761419,0.0010302663,0.0012810677000000001,0.0002387166,0.00047774613,0.0013693273000000001,-0.00013665855,0.00045090914,0.00059469044,0.0007611364,0.00067718327,0.0006327330999999999,0.0013902932,0.0007852912,0.0006303787,-6.1415136e-05,0.0006604045599999999
2018-04-27,0.0010140687,0.00045668334000000004,0.00047691165999999997,0.00013917685,0.0017219335,0.00040505826,0.00019550323,-0.0005489737,0.0014403760000000002,-0.00018152595,0.0007761419,0.0010305941,0.001267612,0.00022969395,0.00048084557,0.0014067739000000001,-0.00014972687,0.0004338622,0.00058968365,0.00077179074,0.0006577819599999999,0.00058205426,0.0013540387,0.0007929355,0.0006520003,-6.361305999999999e-05,0.0006633997
2018-04-30,0.0010140687,0.0004485026,0.00048573315,0.00012464821000000002,0.0017183273999999999,0.00039356947,0.0001983121,-0.000541538,0.0014312714000000002,-0.00025725365,0.0007761567999999999,0.0010324568,0.0012481064,0.00021580607000000005,0.0004813522,0.0014336257999999998,-0.00016351044,0.00042219459999999996,0.0006029606,0.00077705085,0.0006415695,0.0005632341000000001,0.0013227165,0.00080671906,0.0006895661400000001,-6.400049e-05,0.00066533685
2018-05-01,0.0010140687,0.0004403144,0.00049448013,0.00010700524,0.0017187297,0.00038392842,0.00020285696,-0.00057958066,0.0014275163,-0.00033211708,0.0007761567999999999,0.0010351092,0.0012152642,0.00020742416,0.0004823506,0.0014529973,-0.00017680973,0.00042146444,0.0005980283,0.0007683933,0.00062841177,0.0005736798000000001,0.0013011694,0.0008263886,0.0007471442,-5.9619546e-05,0.00065888464
2018-05-02,0.0010140985000000001,0.00043418258000000004,0.0005058199,8.85427e-05,0.001724273,0.00037817657,0.00020976365000000002,-0.0005968064,0.0014254898000000001,-7.379055000000001e-05,0.0007761567999999999,0.0010334849,0.001166448,0.00021222234,0.00048477947999999994,0.0014659910999999999,-0.00018741935,0.0004278570400000001,0.0005953461,0.00075002015,0.0006210208000000001,0.0005978793,0.0012768954,0.00084641576,0.0008162558,-5.313754e-05,0.0006422996499999999
2018-05-03,0.0010140985000000001,0.00043125449999999996,0.0005199462,7.118285e-05,0.0017218441,0.00037550926,0.00021794437999999997,-0.0006047785,0.0014190078,-0.00014662743,0.0007761567999999999,0.0010140836,0.0011061132,0.00022740662,0.00048726796999999997,0.0014679133999999999,-0.00019457936,0.00042612849999999996,0.00058452785,0.0007276535,0.000607267,0.00062829256,0.0012349635000000001,0.00085790455,0.00087338686,-4.5478343999999995e-05,0.0006113946400000001
2018-05-04,0.0010140985000000001,0.00043161957999999996,0.00053703785,5.5626035e-05,0.0017135292000000002,0.00038160384,0.00022665411,-0.0006108731,0.0013988614,-0.00028148292999999997,0.0007761567999999999,0.0009883046000000002,0.0010400712,0.00025227666000000003,0.00048473476999999997,0.0014509857000000001,-0.00020042807000000002,0.00041829050000000004,0.0005915612000000001,0.00070379674,0.000585109,0.0006591677700000001,0.0011801422,0.0008596331,0.0009122342,-3.8653612e-05,0.0005684495
2018-05-07,0.0010140985000000001,0.00043506919999999996,0.0005556792,4.2363999999999996e-05,0.0017042160000000002,0.00039313733999999994,0.00023604183999999996,-0.0006263405,0.0013696104,-0.00038954616,0.0007761642299999999,0.0009755342999999999,0.000977233,0.0002841875,0.00047791004,0.0014187396,-0.00020632893,0.0004131049,0.00062566996,0.0006814897,0.00055745244,0.0006830990299999999,0.0011219233,0.0008574425999999999,0.0009372234300000001,-3.297627e-05,0.0005225241
2018-05-08,0.0010140985000000001,0.0004409626,0.00057365,3.1664968e-05,0.0017006992999999998,0.00039930642,0.00024461746,-0.0006284565000000001,0.0013448447,-0.00041556358,0.0007761642299999999,0.00097191334,0.0009200424000000001,0.00032594055,0.00047796964999999997,0.0013778358999999999,-0.00021209568,0.00041401386,0.000677675,0.00065621734,0.00053194165,0.00070746243,0.0010701567,0.0008522867999999999,0.0009184778,-2.8476119e-05,0.00047837198
2018-05-09,0.0010140985000000001,0.00044364482,0.0005888939,2.2709369999999998e-05,0.0016989707999999998,0.00039947032999999995,0.00025028735,-0.0006073564,0.0013209432,-0.00042471290000000003,0.0007761642299999999,0.0009682625500000001,0.0008778125,0.00035812706,0.0004785955,0.0013293176999999998,-0.00021848827999999996,0.00041192769999999994,0.0006623119,0.0006287247,0.0005162358,0.0007202475999999999,0.0010105371,0.0008488893499999999,0.0008537918300000001,-2.451986e-05,0.0004357546599999999
2018-05-10,0.0010140985000000001,0.00045321882000000005,0.0006015301,1.859665e-05,0.001688689,0.00039406120000000003,0.00025455654,-0.0005800873000000001,0.001293838,-0.00026327372,0.0007761642299999999,0.0009681731500000001,0.0008507371000000001,0.00036855787000000004,0.00047697127000000003,0.0012768209,-0.00022220612,0.00041253865,0.0006465018,0.0006075352400000001,0.0005419999400000001,0.0007171333,0.00094774365,0.0008493364,0.00079621375,-1.950562e-05,0.0003976524
2018-05-11,0.0010141134,0.00046927482,0.0006122887,2.245605e-05,0.0016777366,0.0003833025700000001,0.00025644153,-0.0005406141000000001,0.0012595505,-0.00022062659,0.0007761642299999999,0.000962317,0.00083343685,0.00035082550000000004,0.00047537684,0.0012101530999999999,-0.00022274256000000001,0.00041323900000000003,0.0006508678,0.00059217215,0.0005948245500000001,0.0006967485,0.00088852644,0.0008485168,0.0007471442,-1.6219914000000002e-05,0.0003670454
